time,FluxChecker-I,FluxChecker-V,SIADensity
29.264651737071,0.23208580534544,296327476.45533,2663712.2357436
29.764651737071,0.22438647230584,301368547.41037,2709022.2348448
30.264651737071,0.21706403254139,306409603.55386,2754332.2339907
30.764651737071,0.21009428093177,311450645.50738,2799642.2331769
31.264651737071,0.20345492510347,316491673.83241,2844952.2324028
31.764651737071,0.19712540639757,321532689.11614,2890262.2316683
32.264651737071,0.19108674089597,326573691.86229,2935572.2309533
32.764651737071,0.18532137671552,331614682.5873,2980882.2302768
33.264651737071,0.17981306623104,336655661.73627,3026192.2296204
33.764651737071,0.17454675161029,341696629.77835,3071502.2290073
34.264651737071,0.16950846171061,346737587.11408,3116812.228416
34.764651737071,0.1646852192461,351778534.17877,3162122.2278505
35.264651737071,0.16006495727741,356819471.3398,3207432.2273168
35.764651737071,0.15563644349223,361860398.98222,3252742.2268013
36.264651737071,0.15138921203157,366901317.39154,3298052.2263044
36.764651737071,0.14731350138485,371942226.94199,3343362.2258258
37.264651737071,0.1434001984244,376983127.95176,3388672.225364
37.764651737071,0.13964078730922,382024020.69881,3433982.2249242
38.264651737071,0.13602730315847,387064905.49086,3479292.2245053
38.764651737071,0.13255228979767,392105782.58775,3524602.2240942
39.264651737071,0.12920876130723,397146652.25206,3569912.223703
39.764651737071,0.12599016679179,402187514.7374,3615222.2233219
40.264651737071,0.1228903583824,407228370.27289,3660532.2229592
40.764651737071,0.11990356170325,412269219.09088,3705842.222617
41.264651737071,0.11702434911669,417310061.41655,3751152.2222807
41.764651737071,0.11424761492379,422350897.45289,3796462.2219574
42.264651737071,0.11156855278231,427391727.41099,3841772.2216448
42.764651737071,0.10898263488566,432432551.46922,3887082.2213408
43.264651737071,0.10648559272919,437473369.81016,3932392.2210555
43.764651737071,0.10407339963363,442514182.62157,3977702.2207766
44.264651737071,0.10174225435258,447554990.0643,4023012.2205108
44.764651737071,0.099488566234085,452595792.30344,4068322.2202465
45.264651737071,0.097308941193343,457636589.49488,4113632.2199883
45.764651737071,0.095200169098772,462677381.7902,4158942.2197361
46.264651737071,0.093159211887451,467718169.34039,4204252.2194998
46.764651737071,0.091183192579861,472758952.28104,4249562.2192656
47.264651737071,0.089269385176046,477799730.74194,4294872.2190433
47.764651737071,0.087415205232096,482840504.85466,4340182.2188274
48.264651737071,0.085618201138166,487881274.73568,4385492.2186186
48.764651737071,0.083876045982478,492922040.51295,4430802.2184196
49.264651737071,0.08218653005845,497962802.29732,4476112.2182224
49.764651737071,0.080547553822058,503003560.20338,4521422.2180297
50.264651737071,0.078957121374362,508044314.33785,4566732.2178426
50.764651737071,0.077413334378672,513085064.80119,4612042.2176617
51.264651737071,0.075914386396673,518125811.69409,4657352.2174887
51.764651737071,0.074458557605072,523166555.11238,4702662.217321
52.264651737071,0.073044209848168,528207295.14646,4747972.2171583
52.764651737071,0.071669782032491,533248031.89322,4793282.2169996
53.264651737071,0.070333785823497,538288765.43507,4838592.2168433
53.764651737071,0.069034801609248,543329495.85605,4883902.2166926
54.264651737071,0.067771474721328,548370223.23517,4929212.2165425
54.764651737071,0.066542511914128,553410947.65612,4974522.216396
55.264651737071,0.065346678045967,558451669.18766,5019832.216256
55.764651737071,0.064182792967479,563492387.90052,5065142.216117
56.264651737071,0.063049728617911,568533103.88239,5110452.215987
56.764651737071,0.061946406299347,573573817.18038,5155762.2158583
57.264651737071,0.06087179408675,578614527.87039,5201072.2157341
57.764651737071,0.059824904421479,583655236.01871,5246382.2156126
58.264651737071,0.058804791860791,588695941.68852,5291692.2154934
58.764651737071,0.057810550910673,593736644.935,5337002.2153771
59.264651737071,0.056841314037777,598777345.8186,5382312.2152638
59.764651737071,0.055896249773999,603818044.39698,5427622.2151545
60.264651737071,0.054974560918093,608858740.72248,5472932.2150471
60.764651737071,0.054075482871492,613899434.8506,5518242.2149411
61.264651737071,0.053198282044921,618940126.83435,5563552.214839
61.764651737071,0.052342254358954,623980816.71929,5608862.2147399
62.264651737071,0.051506723826861,629021504.56028,5654172.2146429
62.764651737071,0.050691041236988,634062190.40079,5699482.2145471
63.264651737071,0.049894582874022,639102874.28779,5744792.2144551
63.764651737071,0.049116749330135,644143556.26236,5790102.2143635
64.264651737071,0.048356964379883,649184236.37427,5835412.2142743
64.764651737071,0.047614673915176,654224914.66164,5880722.2141885
65.264651737071,0.04688934492538,659265591.16445,5926032.2141047
65.764651737071,0.046180464549518,664306265.92331,5971342.2140221
66.264651737071,0.045487539164311,669346938.97787,6016652.2139405
66.764651737071,0.0448100935194,674387610.369,6061962.2138626
